document,CharacterCount,WordCount,AverageWordLength,UniqueWordsCount,TypeTokenRatio,RootTypeTokenRatio,CorrectedTypeTokenRatio,AvgTreeDepth,AvgTreeScore,MLC,MLS,MLT,C_S,C_T,CT_T,DC_C,DC_T,CP_C,CP_T,T_S,CN_C,CN_T,VP_T,SentenceCount,AvgSentenceLengthInWords,AvgSentenceLengthInChars,NounVariation,VerbVariation,AdjectiveVariation,AdverbVariation,VerbVariation1,SquaredVerbVariation1,CorrectedVerbVariation1,LexicalDensity,label
Pope-adv.txt,4260.000000,938.000000,4.541578,489.000000,0.521322,15.966416,11.289961,12.463415,-178.012842,11.442105,26.512195,23.127660,2.317073,2.021277,1.191489,0.515789,1.042553,0.147368,0.297872,1.146341,2.863158,5.787234,0.297872,41.000000,26.512195,104.658537,0.437255,0.349020,0.115686,0.098039,0.455056,36.859551,4.292991,0.469181,2_Advanced
Prince-Harry-adv.txt,3953.000000,852.000000,4.639671,421.000000,0.494131,14.423222,10.198758,11.951220,-187.952249,12.085366,24.170732,22.522727,2.000000,1.863636,0.886364,0.414634,0.772727,0.280488,0.522727,1.073171,2.951220,5.500000,0.522727,41.000000,24.170732,96.926829,0.429487,0.344017,0.098291,0.128205,0.490683,38.763975,4.402498,0.472250,2_Advanced
Rats-adv.txt,3609.000000,710.000000,5.083099,394.000000,0.554930,14.786557,10.455674,12.657143,-157.510759,11.216216,23.714286,23.055556,2.114286,2.055556,1.027778,0.500000,1.027778,0.175676,0.361111,1.028571,3.162162,6.500000,0.361111,35.000000,23.714286,103.857143,0.453461,0.317422,0.143198,0.085919,0.548872,40.067669,4.475917,0.504819,2_Advanced
Richard-III-adv.txt,4463.000000,957.000000,4.663532,503.000000,0.525601,16.259681,11.497331,13.484848,-255.327901,13.512500,32.757576,30.027778,2.424242,2.222222,1.166667,0.525000,1.166667,0.237500,0.527778,1.090909,5.612500,12.472222,0.527778,33.000000,32.757576,135.606061,0.481149,0.271095,0.149013,0.098743,0.516556,40.291391,4.488396,0.515264,2_Advanced
Royal-Baby-adv.txt,4593.000000,954.000000,4.814465,480.000000,0.503145,15.540574,10.988845,11.547619,-182.383459,14.480519,26.547619,21.442308,1.833333,1.480769,0.538462,0.311688,0.461538,0.415584,0.615385,1.238095,3.818182,5.653846,0.615385,42.000000,26.547619,110.023810,0.564286,0.244643,0.137500,0.053571,0.445255,27.160584,3.685145,0.502242,2_Advanced
Skydiver-adv.txt,4466.000000,930.000000,4.802151,501.000000,0.538710,16.428437,11.616659,12.285714,-294.309804,11.473118,25.404762,22.229167,2.214286,1.937500,0.687500,0.344086,0.666667,0.150538,0.291667,1.142857,2.720430,5.270833,0.291667,42.000000,25.404762,107.285714,0.483577,0.306569,0.122263,0.087591,0.482143,39.053571,4.418912,0.513590,2_Advanced
Spain-adv.txt,5017.000000,1012.000000,4.957510,553.000000,0.546443,17.383406,12.291924,13.729730,-212.656920,11.440000,30.918919,26.000000,2.702703,2.272727,1.318182,0.520000,1.181818,0.210000,0.477273,1.189189,4.050000,9.204545,0.477273,37.000000,30.918919,136.243243,0.512275,0.278232,0.127660,0.081833,0.523529,46.594118,4.826703,0.534091,2_Advanced
Starbucks-adv.txt,3835.000000,745.000000,5.147651,433.000000,0.581208,15.863893,11.217466,12.774194,-387.582778,13.151515,28.000000,26.303030,2.129032,2.000000,0.787879,0.409091,0.818182,0.287879,0.575758,1.064516,3.575758,7.151515,0.575758,31.000000,28.000000,125.193548,0.596529,0.245119,0.112798,0.045553,0.522124,30.805310,3.924622,0.531106,2_Advanced
Superbugs-adv.txt,4816.000000,915.000000,5.263388,477.000000,0.521311,15.769134,11.150461,10.132075,-132.744212,12.555556,19.188679,17.842105,1.528302,1.421053,0.438596,0.308642,0.438596,0.185185,0.263158,1.075472,3.530864,5.017544,0.263158,53.000000,19.188679,91.018868,0.428571,0.274725,0.195971,0.100733,0.480000,34.560000,4.156922,0.536873,2_Advanced
Swedish-prisons-adv.txt,4485.000000,921.000000,4.869707,488.000000,0.529859,16.080147,11.370381,11.522727,-157.396781,12.464286,23.795455,18.696429,1.909091,1.500000,0.696429,0.357143,0.535714,0.285714,0.428571,1.272727,2.619048,3.928571,0.428571,44.000000,23.795455,102.727273,0.462998,0.314991,0.129032,0.092979,0.487952,39.524096,4.445453,0.503343,2_Advanced
Syria-adv.txt,4352.000000,884.000000,4.923077,556.000000,0.628959,18.700304,13.223112,10.690476,-171.238213,13.064935,23.952381,22.355556,1.833333,1.711111,0.488889,0.311688,0.533333,0.220779,0.377778,1.071429,3.181818,5.444444,0.377778,42.000000,23.952381,104.047619,0.452727,0.281818,0.163636,0.101818,0.561290,48.832258,4.941268,0.546720,2_Advanced
Teff-adv.txt,4788.000000,919.000000,5.210011,528.000000,0.574538,17.417113,12.315759,10.636364,-170.728825,15.529412,24.000000,19.200000,1.545455,1.236364,0.400000,0.323529,0.400000,0.514706,0.636364,1.250000,4.426471,5.472727,0.636364,44.000000,24.000000,109.090909,0.512069,0.250000,0.184483,0.053448,0.531034,40.889655,4.521596,0.549242,2_Advanced
Thatcher-adv.txt,4559.000000,893.000000,5.105263,515.000000,0.576708,17.233818,12.186150,12.272727,-216.348917,13.783784,30.909091,26.153846,2.242424,1.897436,0.743590,0.378378,0.717949,0.256757,0.487179,1.181818,4.783784,9.076923,0.487179,33.000000,30.909091,139.121212,0.508671,0.235067,0.200385,0.055877,0.663934,53.778689,5.185494,0.508824,2_Advanced
US-shutdown-adv.txt,2998.000000,585.000000,5.124786,360.000000,0.615385,14.884168,10.524696,12.653846,-170.686764,13.115385,26.230769,24.357143,2.000000,1.857143,0.678571,0.346154,0.642857,0.230769,0.428571,1.076923,2.750000,5.107143,0.428571,26.000000,26.230769,116.461538,0.498599,0.294118,0.123249,0.084034,0.657143,45.342857,4.761452,0.523460,2_Advanced
Violence-adv.txt,3785.000000,754.000000,5.019894,383.000000,0.507958,13.948037,9.862752,12.181818,-206.017770,12.027397,26.606061,24.388889,2.212121,2.027778,0.833333,0.397260,0.805556,0.273973,0.555556,1.090909,4.136986,8.388889,0.555556,33.000000,26.606061,115.787879,0.503417,0.259681,0.157175,0.079727,0.421053,20.210526,3.178878,0.500000,2_Advanced
WNL-101-year-old-bottle-message-adv.txt,2781.000000,631.000000,4.407290,292.000000,0.462758,11.624336,8.219647,12.500000,-147.628826,9.024691,24.366667,22.151515,2.700000,2.454545,1.424242,0.518519,1.272727,0.148148,0.363636,1.100000,1.555556,3.818182,0.363636,30.000000,24.366667,93.433333,0.452599,0.366972,0.107034,0.073394,0.350000,14.700000,2.711088,0.447332,2_Advanced
WNL-A-good-night-sleep-adv.txt,4029.000000,851.000000,4.734430,446.000000,0.524089,15.288683,10.810731,11.739130,-147.394954,10.309278,21.739130,16.949153,2.108696,1.644068,0.711864,0.391753,0.644068,0.072165,0.118644,1.282609,2.092784,3.440678,0.118644,46.000000,21.739130,88.500000,0.438356,0.332681,0.121331,0.107632,0.441176,33.088235,4.067446,0.511000,2_Advanced
WNL-Apple-adv.txt,3844.000000,750.000000,5.125333,426.000000,0.568000,15.555321,10.999273,11.030303,-196.159057,18.057692,28.454545,28.454545,1.575758,1.575758,0.484848,0.307692,0.484848,0.461538,0.727273,1.000000,5.461538,8.606061,0.727273,33.000000,28.454545,119.484848,0.555789,0.202105,0.170526,0.071579,0.541667,28.166667,3.752777,0.505857,2_Advanced
WNL-Arctic-Ramadan-adv.txt,4059.000000,867.000000,4.681661,433.000000,0.499423,14.705451,10.398324,10.976190,-237.408305,12.463415,24.333333,20.440000,1.952381,1.640000,0.640000,0.353659,0.580000,0.219512,0.360000,1.190476,3.414634,5.600000,0.360000,42.000000,24.333333,97.452381,0.478702,0.281947,0.146045,0.093306,0.431655,25.899281,3.598561,0.482387,2_Advanced
WNL-Are-MOOCs-the-future-adv.txt,4870.000000,939.000000,5.186368,526.000000,0.560170,17.165361,12.137743,13.702703,-208.436653,12.033333,29.270270,26.414634,2.432432,2.195122,0.951220,0.444444,0.975610,0.177778,0.390244,1.108108,3.611111,7.926829,0.390244,37.000000,29.270270,132.270270,0.460481,0.304124,0.134021,0.101375,0.508475,45.762712,4.783446,0.537396,2_Advanced
WNL-are-you-a-bad-boyfriend-adv.txt,2833.000000,558.000000,5.077061,342.000000,0.612903,14.478014,10.237502,10.371429,-129.269116,10.825397,19.485714,18.432432,1.800000,1.702703,0.513514,0.317460,0.540541,0.253968,0.432432,1.057143,2.000000,3.405405,0.432432,35.000000,19.485714,81.800000,0.474926,0.356932,0.091445,0.076696,0.487603,28.768595,3.792664,0.497067,2_Advanced
WNL-Bangladesh-factory-owners-adv.txt,3122.000000,620.000000,5.035484,316.000000,0.509677,12.690865,8.973797,15.954545,-206.999791,11.433333,31.181818,28.583333,2.727273,2.500000,1.416667,0.533333,1.333333,0.150000,0.375000,1.090909,3.100000,7.750000,0.375000,22.000000,31.181818,142.272727,0.493369,0.342175,0.087533,0.076923,0.403101,20.961240,3.237379,0.549563,2_Advanced
WNL-Bangladeshi-organization-adv.txt,4056.000000,809.000000,5.013597,410.000000,0.506799,14.414832,10.192826,11.204545,-142.820891,13.042254,21.045455,18.897959,1.613636,1.448980,0.408163,0.267606,0.387755,0.281690,0.408163,1.113636,2.957746,4.285714,0.408163,44.000000,21.045455,93.045455,0.532770,0.306554,0.118393,0.042283,0.475862,32.834483,4.051820,0.510799,2_Advanced
WNL-Barack-Obama-adv.txt,3770.000000,756.000000,4.986772,436.000000,0.576720,15.857167,11.212710,14.225806,-191.981108,10.951220,28.967742,23.631579,2.645161,2.157895,1.052632,0.451220,0.973684,0.317073,0.684211,1.225806,2.731707,5.894737,0.684211,31.000000,28.967742,123.032258,0.458696,0.343478,0.132609,0.065217,0.443038,31.012658,3.937808,0.512249,2_Advanced
WNL-Basic-phone-logs-adv.txt,4820.000000,901.000000,5.349612,485.000000,0.538291,16.157693,11.425214,11.463415,-171.537215,13.294872,25.292683,25.292683,1.902439,1.902439,0.780488,0.423077,0.804878,0.205128,0.390244,1.000000,3.410256,6.487805,0.390244,41.000000,25.292683,118.097561,0.524254,0.263060,0.152985,0.059701,0.588652,48.858156,4.942578,0.516876,2_Advanced
WNL-Billionaires-adv.txt,4583.000000,933.000000,4.912111,527.000000,0.564845,17.253205,12.199859,11.717391,-190.552638,13.182927,23.500000,18.322034,1.782609,1.389831,0.440678,0.341463,0.474576,0.207317,0.288136,1.282609,3.939024,5.474576,0.288136,46.000000,23.500000,99.978261,0.488616,0.285464,0.154116,0.071804,0.484663,38.288344,4.375405,0.528215,2_Advanced
WNL-Black-Friday-adv.txt,3324.000000,724.000000,4.591160,394.000000,0.544199,14.642895,10.354090,9.955556,-132.877484,10.890244,19.844444,16.849057,1.822222,1.547170,0.547170,0.292683,0.452830,0.134146,0.207547,1.177778,2.085366,3.226415,0.207547,45.000000,19.844444,74.777778,0.463134,0.317972,0.105991,0.112903,0.398551,21.920290,3.310611,0.486002,2_Advanced
WNL-Bogus-Allergy-adv.txt,3621.000000,711.000000,5.092827,392.000000,0.551336,14.701149,10.395282,13.413793,-229.512194,10.287500,28.379310,24.939394,2.758621,2.424242,1.272727,0.500000,1.212121,0.337500,0.818182,1.137931,3.100000,7.515152,0.818182,29.000000,28.379310,126.517241,0.479730,0.304054,0.146396,0.069820,0.429630,24.918519,3.529768,0.539490,2_Advanced
WNL-Bright-Future-adv.txt,4402.000000,862.000000,5.106729,489.000000,0.567285,16.655406,11.777151,10.057692,-138.634857,12.168675,19.423077,18.363636,1.596154,1.509091,0.454545,0.301205,0.454545,0.216867,0.327273,1.057692,3.108434,4.690909,0.327273,52.000000,19.423077,85.307692,0.535912,0.270718,0.141805,0.051565,0.517007,39.292517,4.432410,0.537624,2_Advanced
WNL-Brown-bears-adv.txt,3934.000000,729.000000,5.396433,396.000000,0.543210,14.666667,10.370899,13.571429,-214.524018,13.092308,30.392857,25.787879,2.321429,1.969697,0.909091,0.415385,0.818182,0.338462,0.666667,1.178571,4.646154,9.151515,0.666667,28.000000,30.392857,141.642857,0.526201,0.268559,0.155022,0.050218,0.422764,21.983740,3.315399,0.538190,2_Advanced
WNL-Calais-Migrants-adv.txt,4264.000000,938.000000,4.545842,491.000000,0.523454,16.031718,11.336137,12.447368,-185.028424,11.623656,28.447368,22.520833,2.447368,1.937500,0.729167,0.344086,0.666667,0.193548,0.375000,1.263158,3.763441,7.291667,0.375000,38.000000,28.447368,113.052632,0.441341,0.325885,0.139665,0.093110,0.457143,36.571429,4.276180,0.496762,2_Advanced
WNL-Can-the-US-adv.txt,4527.000000,892.000000,5.075112,505.000000,0.566143,16.908651,11.956222,10.250000,-141.208839,11.051546,20.615385,16.242424,1.865385,1.469697,0.409091,0.268041,0.393939,0.257732,0.378788,1.269231,2.463918,3.621212,0.378788,52.000000,20.615385,87.596154,0.492174,0.299130,0.130435,0.078261,0.430233,31.837209,3.989813,0.536381,2_Advanced
WNL-Canadian-Pair-adv.txt,3089.000000,639.000000,4.834116,365.000000,0.571205,14.439177,10.210040,9.717949,-157.028079,10.971831,19.974359,16.574468,1.820513,1.510638,0.468085,0.295775,0.446809,0.126761,0.191489,1.205128,2.000000,3.021277,0.191489,39.000000,19.974359,80.179487,0.451613,0.319892,0.129032,0.099462,0.394958,18.563025,3.046558,0.477535,2_Advanced
WNL-Castaway-adv.txt,3177.000000,681.000000,4.665198,379.000000,0.556535,14.523312,10.269532,12.233333,-173.553116,10.902778,26.166667,21.216216,2.400000,1.945946,0.675676,0.361111,0.702703,0.194444,0.378378,1.233333,2.166667,4.216216,0.378378,30.000000,26.166667,106.500000,0.447942,0.343826,0.128329,0.079903,0.464789,30.676056,3.916379,0.526115,2_Advanced
WNL-Changing-India-adv.txt,3747.000000,739.000000,5.070365,444.000000,0.600812,16.332804,11.549036,11.176471,-241.331360,14.366667,25.352941,23.297297,1.764706,1.621622,0.729730,0.383333,0.621622,0.400000,0.648649,1.088235,4.116667,6.675676,0.648649,34.000000,25.352941,111.088235,0.521645,0.259740,0.151515,0.067100,0.550000,36.300000,4.260282,0.535963,2_Advanced
WNL-Coloring-Books-adv.txt,3718.000000,767.000000,4.847458,430.000000,0.560626,15.526400,10.978823,11.684211,-170.000306,11.160494,23.789474,17.384615,2.131579,1.557692,0.692308,0.345679,0.538462,0.246914,0.384615,1.368421,3.308642,5.153846,0.384615,38.000000,23.789474,98.421053,0.454545,0.315011,0.141649,0.088795,0.416107,25.798658,3.591564,0.523230,2_Advanced
WNL-Criminal-Links-adv.txt,5102.000000,1018.000000,5.011788,558.000000,0.548134,17.488812,12.366458,11.851064,-167.501933,13.655172,25.276596,23.294118,1.851064,1.705882,0.647059,0.379310,0.647059,0.321839,0.549020,1.085106,3.494253,5.960784,0.549020,47.000000,25.276596,109.276596,0.526917,0.259380,0.161501,0.052202,0.528302,44.377358,4.710486,0.515993,2_Advanced
WNL-Cuba-adv.txt,3331.000000,667.000000,4.994003,380.000000,0.569715,14.713659,10.404128,11.419355,-167.000859,14.283019,24.419355,22.939394,1.709677,1.606061,0.545455,0.396226,0.636364,0.339623,0.545455,1.064516,4.792453,7.696970,0.545455,31.000000,24.419355,107.645161,0.472772,0.259901,0.188119,0.079208,0.476190,23.809524,3.450328,0.533686,2_Advanced
WNL-David-Bowie-adv.txt,5874.000000,1180.000000,4.977966,650.000000,0.550847,18.922232,13.380038,10.694915,-174.963761,16.058824,23.135593,23.135593,1.440678,1.440678,0.508475,0.352941,0.508475,0.388235,0.559322,1.000000,4.788235,6.898305,0.559322,59.000000,23.135593,100.949153,0.596073,0.235624,0.134642,0.033661,0.565476,53.720238,5.182675,0.522344,2_Advanced
WNL-David-Mitchell-adv.txt,3330.000000,716.000000,4.650838,402.000000,0.561453,15.023445,10.623180,13.880000,-229.153189,11.611111,33.440000,25.333333,2.880000,2.181818,1.151515,0.486111,1.060606,0.222222,0.484848,1.320000,3.930556,8.575758,0.484848,25.000000,33.440000,134.000000,0.475578,0.311054,0.143959,0.069409,0.487603,28.768595,3.792664,0.465311,2_Advanced
WNL-Drowning-in-rubbish-adv.txt,3256.000000,619.000000,5.260097,393.000000,0.634895,15.796004,11.169461,10.823529,-159.647200,14.384615,22.000000,23.375000,1.529412,1.625000,0.437500,0.307692,0.500000,0.384615,0.625000,0.941176,4.211538,6.843750,0.625000,34.000000,22.000000,97.647059,0.534704,0.249357,0.156812,0.059126,0.587629,33.494845,4.092362,0.520053,2_Advanced
WNL-EU-Pollution-adv.txt,4158.000000,790.000000,5.263291,435.000000,0.550633,15.476605,10.943613,13.321429,-228.892194,14.688525,32.000000,26.352941,2.178571,1.794118,0.588235,0.311475,0.558824,0.180328,0.323529,1.214286,4.754098,8.529412,0.323529,28.000000,32.000000,150.000000,0.552268,0.240631,0.149901,0.057199,0.532787,34.631148,4.161199,0.565848,2_Advanced
WNL-Experience-adv.txt,3143.000000,727.000000,4.323246,367.000000,0.504814,13.611277,9.624626,10.066667,-125.338816,8.614583,18.377778,11.026667,2.133333,1.280000,0.560000,0.354167,0.453333,0.166667,0.213333,1.666667,1.322917,1.693333,0.213333,45.000000,18.377778,69.844444,0.323980,0.405612,0.147959,0.122449,0.383648,23.402516,3.420710,0.474002,2_Advanced
WNL-Extinction-adv.txt,3524.000000,707.000000,4.984441,399.000000,0.564356,15.005939,10.610802,13.259259,-212.671229,12.484848,30.518519,29.428571,2.444444,2.357143,1.000000,0.454545,1.071429,0.303030,0.714286,1.037037,3.803030,8.964286,0.714286,27.000000,30.518519,131.592593,0.496454,0.288416,0.134752,0.080378,0.549180,36.795082,4.289235,0.513350,2_Advanced
WNL-Extreme-heat-adv.txt,4190.000000,869.000000,4.821634,471.000000,0.542002,15.977581,11.297856,10.869565,-152.308285,9.136752,23.239130,18.118644,2.543478,1.983051,0.847458,0.367521,0.728814,0.162393,0.322034,1.282609,1.581197,3.135593,0.322034,46.000000,23.239130,91.913043,0.394737,0.357143,0.148496,0.099624,0.368421,25.789474,3.590924,0.497661,2_Advanced
WNL-FIFA-adv.txt,3894.000000,744.000000,5.233871,408.000000,0.548387,14.958006,10.576907,12.333333,-195.665565,14.637931,28.300000,27.387097,1.933333,1.870968,0.774194,0.413793,0.774194,0.327586,0.612903,1.033333,4.620690,8.645161,0.612903,30.000000,28.300000,130.333333,0.563830,0.251064,0.125532,0.059574,0.483051,27.533898,3.710384,0.553592,2_Advanced
WNL-Fifth-of-young-adults-adv.txt,4327.000000,973.000000,4.447071,460.000000,0.472765,14.746923,10.427649,13.190476,-166.600919,10.805825,26.500000,19.875000,2.452381,1.839286,0.892857,0.427184,0.785714,0.203883,0.375000,1.333333,1.834951,3.375000,0.375000,42.000000,26.500000,103.690476,0.400356,0.384342,0.124555,0.090747,0.347222,26.041667,3.608439,0.504942,2_Advanced
WNL-First-female-coach-adv.txt,4327.000000,938.000000,4.613006,518.000000,0.552239,16.913300,11.959509,11.220000,-150.122051,11.773196,22.840000,19.689655,1.940000,1.672414,0.724138,0.371134,0.620690,0.123711,0.206897,1.160000,3.329897,5.568966,0.206897,50.000000,22.840000,87.140000,0.478976,0.305302,0.144424,0.071298,0.401198,26.880240,3.666077,0.478984,2_Advanced
WNL-First-high-resolution-images-adv.txt,5085.000000,1024.000000,4.965820,535.000000,0.522461,16.718750,11.821941,11.673469,-169.184007,11.712871,24.142857,21.125000,2.061224,1.803571,0.732143,0.386139,0.696429,0.198020,0.357143,1.142857,3.425743,6.178571,0.357143,49.000000,24.142857,104.428571,0.502392,0.256778,0.165869,0.074960,0.465839,34.937888,4.179587,0.530008,2_Advanced
WNL-Five-jobs-adv.txt,6563.000000,1379.000000,4.759246,693.000000,0.502538,18.661696,13.195812,11.791045,-248.905124,12.320896,24.641791,22.013333,2.000000,1.786667,0.533333,0.350746,0.626667,0.223881,0.400000,1.119403,4.059701,7.253333,0.400000,67.000000,24.641791,99.328358,0.445639,0.309438,0.160096,0.084827,0.420849,45.872587,4.789185,0.506965,2_Advanced
WNL-Four-new-elements-adv.txt,3705.000000,713.000000,5.196353,405.000000,0.568022,15.167369,10.724950,12.066667,-192.820319,14.854545,27.233333,25.531250,1.833333,1.718750,0.718750,0.381818,0.656250,0.418182,0.718750,1.066667,4.290909,7.375000,0.718750,30.000000,27.233333,124.100000,0.521951,0.270732,0.148780,0.058537,0.522523,30.306306,3.892705,0.501836,2_Advanced
WNL-Glastonbury-adv.txt,2933.000000,556.000000,5.275180,322.000000,0.579137,13.655842,9.656138,14.000000,-217.025666,14.318182,30.000000,25.200000,2.095238,1.760000,0.680000,0.386364,0.680000,0.227273,0.400000,1.190476,4.568182,8.040000,0.400000,21.000000,30.000000,140.142857,0.513274,0.286136,0.126844,0.073746,0.587629,33.494845,4.092362,0.538095,2_Advanced
WNL-Goodbye-fish-and-chips-adv.txt,3454.000000,736.000000,4.692935,407.000000,0.552989,15.002219,10.608171,13.400000,-236.429622,16.720000,33.440000,32.153846,2.000000,1.923077,0.769231,0.360000,0.692308,0.480000,0.923077,1.040000,5.040000,9.692308,0.923077,25.000000,33.440000,140.480000,0.528169,0.246479,0.159624,0.065728,0.552381,32.038095,4.002380,0.509569,2_Advanced
WNL-Google-boss-adv.txt,4471.000000,883.000000,5.063420,501.000000,0.567384,16.859992,11.921815,13.371429,-202.720378,11.976190,28.742857,27.944444,2.400000,2.333333,1.222222,0.511905,1.194444,0.297619,0.694444,1.028571,2.809524,6.555556,0.694444,35.000000,28.742857,128.314286,0.469388,0.319109,0.131725,0.079777,0.436047,32.703488,4.043729,0.535785,2_Advanced
WNL-Google-car-adv.txt,3539.000000,730.000000,4.847945,402.000000,0.550685,14.878688,10.520821,12.088235,-160.771205,12.246377,24.852941,22.236842,2.029412,1.815789,0.815789,0.405797,0.736842,0.188406,0.342105,1.117647,2.840580,5.157895,0.342105,34.000000,24.852941,104.794118,0.484561,0.296912,0.125891,0.092637,0.448000,25.088000,3.541751,0.498225,2_Advanced
WNL-How-downtown-Abbey-adv.txt,4670.000000,941.000000,4.962806,549.000000,0.583422,17.896889,12.655011,10.517857,-153.095006,12.152174,19.964286,17.746032,1.642857,1.460317,0.380952,0.239130,0.349206,0.217391,0.317460,1.125000,2.967391,4.333333,0.317460,56.000000,19.964286,83.928571,0.493849,0.293497,0.124780,0.087873,0.485030,39.287425,4.432123,0.508945,2_Advanced
WNL-I-confused-my-numbers-adv.txt,3014.000000,649.000000,4.644068,370.000000,0.570108,14.523770,10.269857,13.083333,-216.792486,12.982143,30.291667,20.194444,2.333333,1.555556,0.694444,0.428571,0.666667,0.250000,0.388889,1.500000,3.000000,4.666667,0.388889,24.000000,30.291667,126.416667,0.464865,0.291892,0.140541,0.102703,0.509259,28.009259,3.742276,0.508941,2_Advanced
WNL-Icebucket-challenge-adv.txt,3914.000000,801.000000,4.886392,473.000000,0.590512,16.712633,11.817616,11.230769,-162.625304,12.698630,23.769231,17.826923,1.871795,1.403846,0.442308,0.301370,0.423077,0.246575,0.346154,1.333333,2.780822,3.903846,0.346154,39.000000,23.769231,100.974359,0.488470,0.310273,0.119497,0.081761,0.500000,37.000000,4.301163,0.514563,2_Advanced
WNL-Icelandic-names-adv.txt,2848.000000,559.000000,5.094812,348.000000,0.622540,14.718832,10.407786,11.875000,-244.702165,13.057692,28.291667,26.115385,2.166667,2.000000,0.846154,0.384615,0.769231,0.269231,0.538462,1.083333,3.365385,6.730769,0.538462,24.000000,28.291667,120.208333,0.498534,0.281525,0.126100,0.093842,0.520833,26.041667,3.608439,0.502209,2_Advanced
WNL-In-flight-adv.txt,5268.000000,1128.000000,4.670213,609.000000,0.539894,18.132711,12.821763,10.698413,-144.306069,11.401786,20.269841,17.026667,1.777778,1.493333,0.573333,0.366071,0.546667,0.125000,0.186667,1.190476,2.267857,3.386667,0.186667,63.000000,20.269841,83.714286,0.453744,0.312775,0.143906,0.089574,0.492958,51.760563,5.087267,0.533281,2_Advanced
WNL-India's-rich-adv.txt,3770.000000,733.000000,5.143247,445.000000,0.607094,16.436450,11.622325,10.657895,-158.444954,11.648649,22.684211,18.739130,1.947368,1.608696,0.478261,0.297297,0.478261,0.202703,0.326087,1.210526,3.000000,4.826087,0.326087,38.000000,22.684211,99.894737,0.494577,0.264642,0.177874,0.062907,0.557377,37.901639,4.353254,0.534803,2_Advanced
WNL-Inky-the-octopus-adv.txt,2788.000000,608.000000,4.585526,322.000000,0.529605,13.058824,9.233983,11.562500,-147.739483,11.109375,22.218750,20.314286,2.000000,1.828571,0.800000,0.406250,0.742857,0.203125,0.371429,1.093750,1.953125,3.571429,0.371429,32.000000,22.218750,87.937500,0.463687,0.337989,0.100559,0.097765,0.404959,19.842975,3.149839,0.503516,2_Advanced
WNL-Inventions-adv.txt,2458.000000,510.000000,4.819608,323.000000,0.633333,14.302680,10.113522,12.772727,-193.992253,11.803922,27.363636,23.153846,2.318182,1.961538,0.807692,0.431373,0.846154,0.235294,0.461538,1.181818,3.627451,7.115385,0.461538,22.000000,27.363636,112.409091,0.514469,0.289389,0.125402,0.070740,0.466667,19.600000,3.130495,0.516611,2_Advanced
WNL-Japan-adv.txt,3337.000000,673.000000,4.958395,397.000000,0.589896,15.303225,10.821014,12.821429,-183.006767,18.731707,27.428571,26.482759,1.464286,1.413793,0.551724,0.390244,0.551724,0.243902,0.344828,1.035714,7.048780,9.965517,0.344828,28.000000,27.428571,119.464286,0.491607,0.287770,0.139089,0.081535,0.558333,37.408333,4.324831,0.542969,2_Advanced
WNL-JMW-Turner-adv.txt,3881.000000,803.000000,4.833126,424.000000,0.528020,14.962635,10.580181,13.586207,-211.117520,14.075758,32.034483,29.967742,2.275862,2.129032,1.064516,0.484848,1.032258,0.272727,0.580645,1.068966,4.893939,10.419355,0.580645,29.000000,32.034483,134.448276,0.552632,0.234649,0.138158,0.074561,0.523364,29.308411,3.828081,0.490850,2_Advanced
WNL-John-Lewis-adv.txt,3919.000000,837.000000,4.682198,450.000000,0.537634,15.554275,10.998534,14.333333,-284.982389,14.781250,31.533333,29.562500,2.133333,2.000000,0.937500,0.437500,0.875000,0.203125,0.406250,1.066667,6.031250,12.062500,0.406250,30.000000,31.533333,131.100000,0.565217,0.247036,0.120553,0.067194,0.464000,26.912000,3.668242,0.534884,2_Advanced
WNL-Kate-Bush-adv.txt,4235.000000,927.000000,4.568501,467.000000,0.503776,15.338292,10.845811,12.450000,-180.413853,12.600000,26.775000,19.833333,2.125000,1.574074,0.685185,0.388235,0.611111,0.141176,0.222222,1.350000,3.529412,5.555556,0.222222,40.000000,26.775000,106.800000,0.442495,0.348928,0.101365,0.107212,0.441341,34.865922,4.175280,0.478992,2_Advanced
WNL-Kiruna-adv.txt,4391.000000,902.000000,4.868071,521.000000,0.577605,17.347402,12.266466,13.142857,-202.003048,14.438356,30.114286,25.707317,2.085714,1.780488,0.829268,0.397260,0.707317,0.205479,0.365854,1.171429,5.136986,9.146341,0.365854,35.000000,30.114286,126.600000,0.481752,0.302920,0.158759,0.056569,0.560241,52.102410,5.104038,0.519924,2_Advanced
WNL-Lego-movie-adv.txt,1602.000000,343.000000,4.670554,204.000000,0.594752,11.014965,7.788756,12.923077,-189.500173,23.058824,30.153846,30.153846,1.307692,1.307692,0.538462,0.411765,0.538462,0.588235,0.769231,1.000000,7.588235,9.923077,0.769231,13.000000,30.153846,123.538462,0.593750,0.250000,0.135417,0.020833,0.729167,25.520833,3.572173,0.489796,2_Advanced
WNL-Loneliness-adv.txt,4821.000000,956.000000,5.042887,529.000000,0.553347,17.109083,12.097948,11.953488,-178.169941,11.589474,25.604651,19.660714,2.209302,1.696429,0.660714,0.357895,0.607143,0.305263,0.517857,1.302326,2.494737,4.232143,0.517857,43.000000,25.604651,112.906977,0.446735,0.302405,0.170103,0.080756,0.494318,43.005682,4.637116,0.528610,2_Advanced
